23.817374	14.294828
24.295575	14.655131
24.791022	15.040208
25.302582	15.451758
25.828339	15.891362
26.365371	16.360363
26.909489	16.859710
27.454957	17.389754
27.994205	17.949991
28.517592	18.538770
29.013270	19.152975
29.467232	19.787723
29.863656	20.436141
30.185612	21.089297
30.416192	21.736375
30.539994	22.365154
30.544819	22.962810
30.423252	23.516958
30.173816	24.016787
29.801376	24.454054
29.316690	24.823751
28.735174	25.124313
28.075195	25.357369
27.356239	25.527153
26.597286	25.639717
25.815603	25.702143
25.026009	25.721845
24.240582	25.706044
23.468685	25.661414
22.717215	25.593891
21.990946	25.508595
21.292922	25.409839
20.624817	25.301185
19.987270	25.185530
19.380151	25.065194
18.802789	24.942017
18.254141	24.817436
17.732930	24.692561
17.237740	24.568238
16.767090	24.445102
16.319484	24.323618
15.893451	24.204121
15.487564	24.086836
15.100460	23.971911
14.730846	23.859428
14.377503	23.749421
14.039290	23.641887
13.715141	23.536792
13.404064	23.434083
13.105135	23.333691
12.817497	23.235537
12.540355	23.139530
12.272972	23.045579
12.014662	22.953587
11.764790	22.863455
11.522766	22.775086
11.288042	22.688380
11.060107	22.603242
10.838486	22.519575
10.622737	22.437287
10.412445	22.356286
10.207222	22.276482
10.006708	22.197789
9.810560	22.120123
9.618460	22.043400
9.430106	21.967539
9.245212	21.892463
9.063511	21.818094
8.884746	21.744357
8.708674	21.671178
8.535065	21.598484
8.363697	21.526204
8.194359	21.454268
8.026847	21.382605
7.860964	21.311147
7.696521	21.239824
7.533334	21.168567
7.371225	21.097307
7.210017	21.025975
7.049541	20.954502
6.889626	20.882816
6.730109	20.810845
6.570822	20.738517
6.411604	20.665757
6.252290	20.592489
6.092717	20.518635
5.932721	20.444112
5.772136	20.368838
5.610793	20.292726
5.448522	20.215686
5.285149	20.137622
5.120495	20.058437
4.954379	19.978028
4.786611	19.896284
4.616997	19.813093
4.445335	19.728331
4.271416	19.641872
4.095023	19.553578
3.915926	19.463304
3.733888	19.370895
3.548658	19.276186
3.359973	19.179000
3.167556	19.079145
2.971114	18.976417
2.770338	18.870597
2.564900	18.761446
2.354453	18.648706
2.138628	18.532101
1.917034	18.411326
1.689253	18.286056
1.454843	18.155931
1.213333	18.020565
0.964221	17.879531
0.706975	17.732367
0.441027	17.578566
0.165777	17.417573
-0.119409	17.248778
-0.415203	17.071517
-0.722308	16.885056
-1.041459	16.688593
-1.373418	16.481249
-1.718968	16.262058
-2.078898	16.029967
-2.453995	15.783823
-2.845013	15.522373
-3.252653	15.244258
-3.677513	14.948017
-4.120040	14.632089
-4.580453	14.294828
-5.058654	13.934525
-5.554101	13.549448
-6.065661	13.137898
-6.591418	12.698294
-7.128450	12.229294
-7.672569	11.729946
-8.218037	11.199902
-8.757285	10.639665
-9.280672	10.050886
-9.776349	9.436681
-10.230311	8.801933
-10.626735	8.153515
-10.948692	7.500359
-11.179271	6.853281
-11.303074	6.224502
-11.307898	5.626847
-11.186332	5.072698
-10.936895	4.572869
-10.564456	4.135602
-10.079769	3.765905
-9.498253	3.465344
-8.838275	3.232287
-8.119319	3.062504
-7.360366	2.949939
-6.578682	2.887513
-5.789088	2.867811
-5.003661	2.883613
-4.231765	2.928242
-3.480294	2.995765
-2.754025	3.081061
-2.056001	3.179817
-1.387897	3.288471
-0.750350	3.404126
-0.143231	3.524462
0.434132	3.647639
0.982779	3.772220
1.503990	3.897096
1.999180	4.021418
2.469831	4.144554
2.917437	4.266038
3.343470	4.385536
3.749357	4.502820
4.136460	4.617745
4.506075	4.730228
4.859418	4.840235
5.197631	4.947770
5.521780	5.052865
5.832857	5.155573
6.131786	5.255965
6.419424	5.354120
6.696565	5.450126
6.963949	5.544077
7.222259	5.636069
7.472131	5.726201
7.714155	5.814570
7.948879	5.901276
8.176814	5.986414
8.398434	6.070081
8.614184	6.152369
8.824476	6.233371
9.029698	6.313174
9.230213	6.391867
9.426360	6.469533
9.618460	6.546256
9.806815	6.622117
9.991708	6.697193
10.173410	6.771562
10.352175	6.845299
10.528246	6.918478
10.701855	6.991172
10.873223	7.063452
11.042561	7.135388
11.210074	7.207051
11.375957	7.278509
11.540399	7.349833
11.703586	7.421090
11.865696	7.492349
12.026903	7.563681
12.187380	7.635154
12.347294	7.706841
12.506812	7.778811
12.666098	7.851139
12.825317	7.923899
12.984630	7.997167
13.144203	8.071022
13.304199	8.145544
13.464785	8.220818
13.626128	8.296930
13.788399	8.373971
13.951772	8.452034
14.116425	8.531219
14.282542	8.611629
14.450310	8.693372
14.619924	8.776563
14.791585	8.861325
14.965504	8.947784
15.141898	9.036078
15.320995	9.126352
15.503033	9.218761
15.688263	9.313470
15.876948	9.410657
16.069365	9.510511
16.265806	9.613239
16.466582	9.719059
16.672020	9.828210
16.882467	9.940950
17.098292	10.057556
17.319887	10.178330
17.547667	10.303601
17.782077	10.433725
18.023587	10.569092
18.272699	10.710125
18.529946	10.857289
18.795894	11.011090
19.071143	11.172083
19.356330	11.340878
19.652123	11.518140
19.959228	11.704601
20.278379	11.901063
20.610338	12.108408
20.955888	12.327598
21.315819	12.559689
21.690915	12.805833
22.081934	13.067283
22.489574	13.345398
22.914434	13.641639
23.356960	13.957567
23.817374	14.294828
