4.560083	10.514498
4.582831	10.548956
4.606333	10.584611
4.630653	10.621567
4.655864	10.659941
4.682046	10.699862
4.709285	10.741471
4.737678	10.784927
4.767334	10.830406
4.798372	10.878105
4.830927	10.928245
4.865147	10.981074
4.901203	11.036875
4.939284	11.095965
4.979606	11.158709
5.022413	11.225521
5.067986	11.296877
5.116643	11.373327
5.168750	11.455506
5.224732	11.544154
5.285074	11.640135
5.350345	11.744461
5.421202	11.858329
5.498414	11.983152
5.582875	12.120612
5.675630	12.272713
5.777892	12.441852
5.891062	12.630890
6.016732	12.843236
6.156668	13.082917
6.312730	13.354603
6.486684	13.663526
6.679801	14.015142
6.892073	14.414296
7.120789	14.863420
7.358170	15.359136
7.588015	15.886707
7.782385	16.412991
7.901694	16.882104
7.903639	17.222748
7.762326	17.373697
7.485843	17.315500
7.114605	17.080397
6.700719	16.730926
6.287362	16.329542
5.900834	15.921542
5.552795	15.533135
5.245638	15.176407
4.977026	14.854939
4.742716	14.567874
4.538056	14.312369
4.358662	14.084912
4.200670	13.881978
4.060790	13.700315
3.936265	13.537047
3.824801	13.389687
3.724496	13.256107
3.633769	13.134495
3.551304	13.023313
3.476001	12.921255
3.406938	12.827207
3.343335	12.740217
3.284532	12.659472
3.229966	12.584269
3.179156	12.514005
3.131688	12.448153
3.087202	12.386259
3.045390	12.327922
3.005979	12.272794
2.968733	12.220566
2.933442	12.170967
2.899924	12.123754
2.868014	12.078715
2.837568	12.035657
2.808458	11.994409
2.780566	11.954817
2.753790	11.916743
2.728035	11.880061
2.703218	11.844656
2.679261	11.810427
2.656095	11.777279
2.633657	11.745125
2.611888	11.713886
2.590735	11.683490
2.570149	11.653870
2.550085	11.624964
2.530501	11.596714
2.511358	11.569066
2.492621	11.541971
2.474254	11.515382
2.456228	11.489254
2.438511	11.463546
2.421077	11.438220
2.403898	11.413237
2.386950	11.388563
2.370208	11.364163
2.353649	11.340005
2.337252	11.316057
2.320996	11.292289
2.304859	11.268672
2.288822	11.245177
2.272865	11.221775
2.256969	11.198439
2.241115	11.175141
2.225285	11.151854
2.209460	11.128551
2.193621	11.105205
2.177751	11.081787
2.161830	11.058270
2.145839	11.034626
2.129759	11.010826
2.113570	10.986840
2.097253	10.962637
2.080785	10.938186
2.064147	10.913454
2.047315	10.888408
2.030266	10.863010
2.012975	10.837224
1.995418	10.811009
1.977566	10.784324
1.959391	10.757124
1.940863	10.729362
1.921949	10.700987
1.902615	10.671944
1.882823	10.642176
1.862533	10.611618
1.841703	10.580203
1.820285	10.547856
1.798229	10.514498
1.775481	10.480040
1.751979	10.444385
1.727659	10.407429
1.702448	10.369055
1.676267	10.329134
1.649028	10.287525
1.620634	10.244069
1.590978	10.198590
1.559940	10.150891
1.527386	10.100751
1.493165	10.047921
1.457110	9.992121
1.419029	9.933030
1.378707	9.870287
1.335899	9.803475
1.290326	9.732119
1.241670	9.655669
1.189562	9.573490
1.133581	9.484842
1.073238	9.388861
1.007967	9.284535
0.937110	9.170667
0.859898	9.045844
0.775437	8.908384
0.682682	8.756283
0.580420	8.587144
0.467251	8.398106
0.341580	8.185760
0.201644	7.946078
0.045582	7.674392
-0.128371	7.365470
-0.321488	7.013853
-0.533760	6.614700
-0.762477	6.165576
-0.999857	5.669860
-1.229702	5.142288
-1.424073	4.616005
-1.543382	4.146892
-1.545327	3.806248
-1.404014	3.655299
-1.127531	3.713496
-0.756293	3.948598
-0.342407	4.298069
0.070950	4.699454
0.457479	5.107453
0.805517	5.495860
1.112674	5.852589
1.381287	6.174057
1.615596	6.461121
1.820256	6.716626
1.999651	6.944083
2.157642	7.147018
2.297522	7.328681
2.422047	7.491949
2.533511	7.639309
2.633816	7.772889
2.724544	7.894501
2.807009	8.005682
2.882311	8.107740
2.951374	8.201789
3.014977	8.288778
3.073780	8.369524
3.128346	8.444726
3.179156	8.514991
3.226625	8.580842
3.271110	8.642737
3.312922	8.701073
3.352333	8.756202
3.389580	8.808430
3.424870	8.858029
3.458389	8.905241
3.490298	8.950281
3.520744	8.993339
3.549855	9.034586
3.577746	9.074178
3.604523	9.112253
3.630277	9.148935
3.655094	9.184339
3.679051	9.218568
3.702217	9.251717
3.724655	9.283871
3.746425	9.315110
3.767577	9.345505
3.788163	9.375125
3.808227	9.404032
3.827811	9.432282
3.846954	9.459930
3.865692	9.487025
3.884058	9.513614
3.902085	9.539742
3.919801	9.565449
3.937235	9.590776
3.954414	9.615758
3.971363	9.640433
3.988104	9.664833
4.004663	9.688991
4.021060	9.712939
4.037317	9.736707
4.053454	9.760324
4.069491	9.783819
4.085448	9.807221
4.101344	9.830557
4.117197	9.853855
4.133027	9.877141
4.148852	9.900444
4.164691	9.923791
4.180561	9.947209
4.196483	9.970725
4.212474	9.994370
4.228554	10.018170
4.244742	10.042156
4.261060	10.066359
4.277527	10.090810
4.294165	10.115541
4.310997	10.140588
4.328046	10.165986
4.345337	10.191772
4.362895	10.217987
4.380747	10.244672
4.398921	10.271871
4.417449	10.299634
4.436363	10.328009
4.455698	10.357051
4.475490	10.386820
4.495779	10.417378
4.516610	10.448793
4.538027	10.481139
4.560083	10.514498
