19.655678	6.518336
19.668918	6.600433
19.681444	6.683244
19.693240	6.766817
19.704288	6.851200
19.714566	6.936440
19.724048	7.022587
19.732708	7.109688
19.740512	7.197791
19.747426	7.286943
19.753411	7.377193
19.758422	7.468585
19.762411	7.561166
19.765327	7.654978
19.767110	7.750064
19.767699	7.846462
19.767024	7.944209
19.765010	8.043337
19.761577	8.143876
19.756637	8.245847
19.750095	8.349268
19.741848	8.454148
19.731789	8.560489
19.719798	8.668282
19.705752	8.777508
19.689516	8.888134
19.670950	9.000112
19.649903	9.113379
19.626218	9.227853
19.599732	9.343431
19.570272	9.459986
19.537662	9.577367
19.501721	9.695395
19.462263	9.813862
19.419104	9.932527
19.372058	10.051116
19.320946	10.169319
19.265594	10.286792
19.205838	10.403153
19.141532	10.517984
19.072545	10.630834
18.998773	10.741219
18.920138	10.848627
18.836599	10.952526
18.748149	11.052362
18.654826	11.147578
18.556714	11.237614
18.453945	11.321922
18.346702	11.399974
18.235221	11.471275
18.119786	11.535374
18.000732	11.591872
17.878434	11.640437
17.753309	11.680805
17.625805	11.712792
17.496394	11.736296
17.365562	11.751297
17.233805	11.757858
17.101614	11.756122
16.969470	11.746305
16.837836	11.728689
16.707151	11.703616
16.577819	11.671473
16.450212	11.632689
16.324661	11.587718
16.201459	11.537033
16.080856	11.481117
15.963060	11.420450
15.848241	11.355509
15.736533	11.286757
15.628031	11.214636
15.522801	11.139570
15.420879	11.061955
15.322276	10.982161
15.226979	10.900530
15.134957	10.817376
15.046162	10.732985
14.960533	10.647613
14.877997	10.561491
14.798475	10.474826
14.721877	10.387799
14.648112	10.300570
14.577084	10.213278
14.508695	10.126042
14.442846	10.038965
14.379439	9.952134
14.318376	9.865620
14.259562	9.779484
14.202902	9.693773
14.148305	9.608524
14.095682	9.523766
14.044949	9.439518
13.996021	9.355792
13.948821	9.272595
13.903272	9.189927
13.859303	9.107783
13.816843	9.026154
13.775828	8.945026
13.736196	8.864384
13.697886	8.784208
13.660844	8.704474
13.625016	8.625160
13.590352	8.546238
13.556805	8.467680
13.524332	8.389456
13.492890	8.311535
13.462440	8.233885
13.432947	8.156472
13.404376	8.079261
13.376696	8.002217
13.349877	7.925304
13.323892	7.848485
13.298717	7.771723
13.274329	7.694979
13.250706	7.618214
13.227832	7.541390
13.205687	7.464466
13.184260	7.387402
13.163536	7.310156
13.143504	7.232688
13.124157	7.154955
13.105488	7.076915
13.087492	6.998524
13.070165	6.919739
13.053509	6.840516
13.037524	6.760809
13.022214	6.680575
13.007584	6.599765
12.993645	6.518336
12.980405	6.436239
12.967879	6.353428
12.956083	6.269854
12.945035	6.185471
12.934757	6.100231
12.925274	6.014084
12.916615	5.926983
12.908810	5.838881
12.901896	5.749728
12.895912	5.659479
12.890901	5.568086
12.886912	5.475506
12.883996	5.381693
12.882212	5.286608
12.881624	5.190209
12.882299	5.092462
12.884312	4.993334
12.887746	4.892795
12.892686	4.790824
12.899228	4.687403
12.907474	4.582523
12.917534	4.476182
12.929524	4.368389
12.943571	4.259163
12.959807	4.148538
12.978373	4.036559
12.999420	3.923292
13.023105	3.808818
13.049591	3.693241
13.079051	3.576686
13.111661	3.459305
13.147602	3.341276
13.187060	3.222809
13.230219	3.104144
13.277264	2.985556
13.328377	2.867352
13.383729	2.749879
13.443485	2.633518
13.507791	2.518687
13.576778	2.405838
13.650550	2.295453
13.729184	2.188044
13.812724	2.084146
13.901174	1.984309
13.994497	1.889093
14.092609	1.799057
14.195378	1.714749
14.302621	1.636697
14.414102	1.565396
14.529537	1.501298
14.648591	1.444799
14.770889	1.396235
14.896014	1.355866
15.023518	1.323879
15.152929	1.300375
15.283761	1.285375
15.415518	1.278813
15.547709	1.280549
15.679853	1.290367
15.811486	1.307982
15.942172	1.333056
16.071504	1.365198
16.199111	1.403982
16.324661	1.448953
16.447864	1.499638
16.568467	1.555555
16.686263	1.616221
16.801081	1.681162
16.912790	1.749915
17.021292	1.822035
17.126522	1.897101
17.228443	1.974717
17.327047	2.054510
17.422344	2.136141
17.514366	2.219295
17.603161	2.303687
17.688790	2.389059
17.771326	2.475180
17.850848	2.561845
17.927446	2.648872
18.001211	2.736101
18.072239	2.823393
18.140628	2.910629
18.206477	2.997706
18.269884	3.084537
18.330947	3.171051
18.389761	3.257187
18.446421	3.342898
18.501018	3.428147
18.553640	3.512905
18.604374	3.597154
18.653302	3.680879
18.700502	3.764076
18.746051	3.846744
18.790020	3.928888
18.832480	4.010518
18.873494	4.091645
18.913127	4.172287
18.951437	4.252464
18.988479	4.332197
19.024307	4.411511
19.058971	4.490433
19.092518	4.568991
19.124991	4.647215
19.156433	4.725136
19.186882	4.802786
19.216376	4.880200
19.244947	4.957411
19.272627	5.034454
19.299446	5.111367
19.325430	5.188186
19.350606	5.264949
19.374994	5.341693
19.398616	5.418457
19.421491	5.495281
19.443635	5.572205
19.465063	5.649269
19.485787	5.726515
19.505819	5.803983
19.525165	5.881716
19.543835	5.959756
19.561831	6.038147
19.579157	6.116932
19.595814	6.196155
19.611799	6.275862
19.627109	6.356097
19.641738	6.436906
19.655678	6.518336
