178.4,90.93,89.08,167.44,168.48,118.34,128.81,84.81,1
177.91,90.64,89.37,168.38,169.2,117.61,127.55,84.03,1
178.51,90.67,89.34,168.35,169.55,116.03,126.26,85.85,1
178.61,91.04,88.97,168.87,169.63,115.74,125.17,85.94,1
178.45,91.52,88.49,169.83,169.76,114.44,124.42,84.15,1
176.5,93.26,86.75,174.03,164.76,120.11,121.66,87.46,1
176.4,93.46,86.55,176.11,163.17,121.46,121.89,85.03,1
176.39,93.63,86.39,177.03,162.95,119.79,123.51,87.06,1
171.99,90.99,89.03,173.25,166.11,114.89,128.36,87.94,1
172.98,90.7,89.31,179.69,167.97,113.23,129.34,85.14,1
173.93,91.31,88.7,177.52,167.63,114.1,132.6,85.64,1
175.53,91.75,88.26,172.47,167.74,115.52,134.19,85.58,1
176.31,92.14,87.87,169.8,167.92,116.36,132.22,85.56,1
176.76,90.34,89.67,169.47,172.13,117.66,129.16,84.9,1
178.3,91.72,88.3,168,160.04,121.15,126.66,86.47,1
179.76,90.11,89.9,168.16,157.46,119.82,125.7,88.65,1
176.83,88.72,91.29,166.49,154.17,115.68,124.66,85.52,1
176.27,88.37,91.64,165.59,149.64,118.5,122.79,83.93,1
174.62,86.22,93.8,166.91,151.83,119.22,122.46,84.96,1
175.5,85.76,94.26,170.11,159.84,118.83,125.93,84.73,1
175.08,85.22,94.79,170.11,178.87,116.61,132.05,82.85,1
174.57,85.28,94.73,167.94,174.06,114.97,134.18,81.57,1
173.94,84.82,95.19,164.43,173.45,113.46,135.22,83.2,1
174.8,85.66,94.35,164.95,170.47,111.29,135.62,83.17,1
175.53,85.95,94.06,166.08,168.95,114.86,136.06,81.19,1
175.91,85.99,94.02,165.68,170.1,113.82,136.73,81.54,1
175.36,85.36,94.65,166.28,174.84,113.93,135.12,81.24,1
170.49,80.59,99.43,167.91,174.8,114.52,134.39,78.93,1
171.94,82.43,97.58,166.46,171.27,113.89,134.16,80.43,1
172.82,83.67,96.34,166.88,168.69,112.75,133.74,81.04,1
172.85,84.35,95.67,166.52,167.08,112.54,135.98,79.82,1
172.99,83.98,96.03,162.79,166.86,110.79,134.64,80.49,1
174.7,85.33,94.69,165.18,168.82,111.7,139.08,80.02,1
175.77,86.89,93.12,166.21,166.28,112.39,140.65,79.62,1
175.4,87.74,92.28,172.7,166.42,116.34,140.67,79.53,1
174.66,86.92,93.09,171.05,166.8,114.83,141.01,79.15,1
174.96,88.05,91.96,171.7,168.39,114.89,140.97,77.77,1
172,86.46,93.56,169.98,170.03,114.62,140.31,76.96,1
169.7,88.3,91.72,163.46,167.81,108.87,138.08,76.46,1
167.82,90.1,89.91,168.81,164.65,109.15,135.3,75.02,1
166.95,90.29,89.72,176.92,164.38,111.31,137.35,74.62,1
168.02,90.68,89.34,173.76,164.97,110.88,136.31,74.69,1
171.73,90.71,89.3,161.53,166.26,110.86,132.87,75.39,1
172.96,89.48,90.54,156.91,167.47,109.58,131.52,75.73,1
173.76,88.7,91.31,154.77,168.7,108.86,130.8,75.14,1
171.03,88.74,91.28,169.83,170.11,108.73,134.27,75.52,1
173.3,88.26,91.75,170.92,171.7,107.17,134.38,78.05,1
168.17,89.15,90.86,169.78,160.03,108.07,129.18,77.08,1
168.73,86.93,93.08,168.17,159.88,105.75,131.27,77.31,1
169.06,85.18,94.83,167.47,156.01,108.93,133.05,77.9,1
171.37,85.48,94.53,167.06,165.55,114.09,132.96,78.31,1
173.52,86.37,93.64,166.85,171.48,113.77,138.91,79.41,1
174.69,88.08,91.93,164.23,173.08,115.41,136.95,80.51,1
174.05,89.04,90.97,162.76,170.8,117.45,138.72,81.39,1
174,89.66,90.36,161.08,169.92,121.91,140.16,81.61,1
170.34,89.32,90.69,155.6,146.17,128.26,137.81,80.26,1
169.05,88.47,91.55,150.14,112.44,129.38,140.29,79.82,1
167.4,87.62,92.39,149.11,144,136.19,141.58,79.58,1
167.3,87.51,92.5,148.69,150.11,135.16,144.31,78.95,1
166.75,87.21,92.8,148.21,153.72,138.67,146.01,79.13,1
165.7,86.66,93.35,147.8,161.56,142.21,146.88,78.4,1
166.7,86.03,93.99,145.73,166.31,141.63,149.4,77.98,1
169.61,88.04,91.97,145.09,166.31,141.73,146.14,78.74,1
165.84,88.68,91.33,138.97,164.69,143.31,144.79,78.14,1
165.58,88.53,91.48,135.95,166.57,141.87,146.48,77.54,1
166.43,88.17,91.84,133.52,168.08,140.09,148.97,77.78,1
168.53,86.95,93.06,136.13,167.51,131.63,148.05,77.79,1
172.77,90.15,89.86,138.87,169.23,130.84,136.42,80.51,1
175.85,92.16,87.86,144.33,173.02,120.93,132.78,82.14,1
176.06,93.34,86.67,147.8,171.4,115.29,133.11,81.88,1
172.78,95.15,84.86,149.37,178.05,114.67,128.59,80.39,1
175.73,93.75,86.26,153.36,163.75,112.54,132.57,78.6,1
174.79,91.68,88.33,149.94,166.95,100.85,128.13,77.97,1
172.27,88.83,91.18,150.22,170.47,104.91,125.23,77.89,1
173.22,89.46,90.56,152.76,170.18,98.37,126.36,79.22,1
170.18,88.03,91.98,152.28,171.16,103.47,124.62,79.87,1
171.48,90.2,89.81,153.77,172.52,100.62,127.69,79.77,1
173.88,90.6,89.41,157.77,174.16,102.21,126.18,79.96,1
173.09,92.29,87.73,160.96,170.72,101.25,126.72,80.6,1
177.01,89.89,90.12,162.01,173.79,100.57,134.4,82.43,1
177.25,87.55,92.46,163.14,170.73,99.25,136.85,81.62,1
176.55,86.61,93.4,160.82,168.34,97.65,140.12,81.51,1
176.03,86.16,93.86,158.18,169.96,109.73,143.48,82.28,1
176.03,86.55,93.46,159.51,167.88,107.74,146.18,82.39,1
174.73,86.46,93.55,161.02,164.13,114.55,142.81,82.96,1
174.95,86.46,93.55,162.11,163.12,114.41,142.47,82.48,1
172.82,83.42,96.59,160.63,171.79,122.86,138.22,80.56,1
174.93,86.95,93.07,165.41,177.15,116.64,137.95,80.13,1
175.53,88.11,91.91,166.97,176.25,108.71,137.1,80.46,1
176.6,89.93,90.08,167.66,166.13,108.37,134.6,82.45,1
176.4,91.78,88.23,164.15,162.45,113.54,130.02,80.39,1
173.96,93.97,86.04,159.72,163.16,121.63,126.66,78.24,1
174.02,93.64,86.37,161.24,166.72,119.89,128.7,77.93,1
172.43,92.19,87.83,165.53,166.04,118.08,129.27,77.57,1
170.2,88.35,91.66,162.92,156.06,120.36,116.7,77.01,1
169.75,86.1,93.91,162.99,160.86,118.26,112.66,76.39,1
169.01,84.12,95.89,162.95,162.92,118.06,106.02,75.49,1
170.63,87.8,92.22,164.78,156.15,117.68,108.75,74.99,1
173.04,90.49,89.53,164.41,157.13,118.95,109.86,75.92,1
178.06,90.25,89.76,159.88,161.44,117.55,112.22,76.57,1
178.23,88.45,91.56,158.7,162.52,114.34,105.5,76.1,1
177.98,89.26,90.75,165.98,163.14,112.12,106.1,75.52,1
173.76,90.12,89.89,170,166.13,109.03,107.85,75.37,1
172.24,91.15,88.86,169.41,172.13,110.28,108.95,76.08,1
171.82,91.72,88.3,168.9,174.03,110.68,109.37,77.1,1
171.27,91.05,88.96,168.26,175.04,110.92,109.62,77.24,1
170.6,91.42,88.59,168.27,174.65,111.46,109.57,77.36,1
171.02,91.86,88.15,168.78,171.91,111.26,108.68,78.01,1
171.99,91.92,88.1,169.23,170.55,110.54,108.22,78.16,1
172.89,91.69,88.32,169.33,171.28,109.63,108.34,79.27,1
173.75,91.89,88.12,169.64,169.94,109.16,107.94,79.8,1
174,92.04,87.98,169.62,170.48,109.1,107.48,81.35,1
173.88,92.26,87.75,169.63,169.48,109.22,106.7,80.58,1
173.39,92.44,87.57,169.43,169.04,109.13,106.33,80.43,1
172.93,92.47,87.54,169.28,169.58,109.26,106.42,80.52,1
172.82,92.59,87.43,169.12,169.72,109.38,106.63,81.08,1
172.95,92.78,87.24,169.04,169.57,109.2,106.85,80.4,1
173.67,93.1,86.91,168.92,169.6,108.7,107.14,82.3,1
174.11,93.38,86.63,168.83,168.69,107.79,107.33,82.42,1
174.29,93.5,86.52,168.81,168.5,107.24,107.77,82.1,1
174.36,93.53,86.48,168.74,168.5,107.28,107.81,82.99,1
174.09,93.51,86.5,168.59,168.55,107.26,107.61,82.37,1
173.63,93.32,86.7,168.4,168.85,107.17,107.5,82.34,1
173.69,93.34,86.67,168.22,169.04,107.33,107.58,82.15,1
173.38,93.16,86.86,168.11,169.12,107.33,107.75,82.34,1
173.35,93.27,86.74,168.37,169.29,107.21,107.65,83.2,1
173.42,93.28,86.73,168.33,169.13,106.53,104.54,82.59,1
173.61,93.24,86.78,168.24,168.78,105.91,105.1,83.59,1
173.82,93.3,86.72,168.12,168.6,105.62,105.79,82.88,1
173.76,93.38,86.63,167.63,168.39,105.78,106.11,83.77,1
173.68,93.31,86.71,167.56,168.31,105.82,106.25,82.67,1
173.41,93.15,86.86,167.36,168.91,105.91,105.79,83.49,1
173.39,92.98,87.03,167.11,169.07,106.01,106.37,84.66,1
173.19,92.84,87.17,166.82,169.02,106.17,105.93,84.19,1
173.14,92.87,87.14,166.73,168.9,106.18,105.47,83.28,1
172.93,92.96,87.05,166.63,168.86,106.19,105.35,84.1,1
172.68,92.96,87.05,166.46,169.03,106.34,105.25,82.88,1
173.08,92.86,87.15,164.53,169.47,106.24,105.58,83.63,1
173.44,92.87,87.14,164.71,169.78,106.24,107.89,84,1
173.35,92.78,87.24,164.75,170.09,106.35,106.78,83.6,1
173.26,92.69,87.32,164.84,170.24,106.39,106.56,83.14,1
173.25,92.61,87.4,165.06,170.22,106.43,106.41,83.66,1
173.45,92.5,87.51,165.25,170.11,106.26,106.46,83.96,1
173.65,92.41,87.61,165.44,170.07,106.25,106.67,83.97,1
174.09,92.24,87.77,165.74,170.45,106.27,107.13,84.03,1
174.44,92.06,87.95,165.92,170.58,106.65,107.33,83.97,1
175.09,91.73,88.28,165.96,170.68,106.6,107.3,86.53,1
175.63,91.5,88.51,166.03,170.6,106.3,107.06,85.52,1
176.24,91.06,88.96,166.13,170.58,106.13,107.08,87.5,1
177.14,89.63,90.38,166.17,170.85,105.76,106.81,85.89,1
177.37,88.56,91.45,166.23,171.46,105.89,106.71,85.89,1
177.09,87.67,92.34,166.3,172.06,105.35,106.8,87.48,1
175.46,85.68,94.33,166.42,172.67,105.27,106.99,84.15,1
173.8,83.92,96.09,165.41,173.01,107.26,107.23,83.28,1
172.8,82.89,97.12,165.39,174.12,105.99,107.37,83.06,1
172.07,82.12,97.9,165.51,174.16,104.99,106.94,81.93,1
171.23,81.26,98.75,165.54,173.74,104.56,106.54,80.49,1
172.65,82.67,97.34,165.7,173.56,103.44,106.36,80.95,1
172.31,82.3,97.71,165.73,174.03,103.11,106.23,80.83,1
172.08,82.07,97.94,161.64,175.18,103.02,105.14,80.25,1
171.79,81.78,98.23,160.06,176.47,104.73,105.72,81.39,1
172.82,82.83,97.18,159.94,177.31,105.72,105.94,81.66,1
173.37,83.41,96.6,159.81,176.5,106.19,107.44,81.62,1
173.25,83.25,96.77,159.65,175.86,107.45,107.09,81.13,1
174.28,84.3,95.72,159.55,175.06,106.04,107.54,82.16,1
174.88,85.04,94.98,159.33,174.86,105.34,107.65,82.8,1
174.86,85.3,94.72,158.98,175,104.92,108.04,83.38,1
174.88,85.55,94.46,158.9,175.48,104.57,107.68,84.26,1
174.21,85.32,94.69,158.03,175.59,104.78,106.92,84.84,1
173.42,85.6,94.41,156.95,174.79,106.41,106.81,84.2,1
173.66,86.05,93.97,156.31,174.33,106.72,106.75,84.66,1
175.62,87.44,92.58,153.85,174.46,106.93,106.55,85.72,1
177.33,88.74,91.28,153.66,172.16,108.28,108.12,86.16,1
177.42,88.98,91.03,153.41,169.87,109.19,108.04,87.4,1
178.89,90.52,89.5,154.91,168.32,109.17,106.44,85.13,1
178.9,91.03,88.98,159.19,168.72,109.29,107.29,85.55,1
177.63,92.33,87.68,161.94,168.23,110.86,107.19,84.84,1
176.27,93.44,86.57,162.16,168.23,111.14,106.44,83.43,1
176.81,93.03,86.98,162.09,168.37,111.18,107.44,83.2,1
176.34,93.53,86.48,165.11,167.49,112.03,108.21,82.72,1
175.62,94.21,85.8,165.2,166.64,111.81,108.23,82.36,1
175.7,94.27,85.75,164.91,166.05,111.72,107.74,82.34,1
175.31,94.62,85.4,163.8,165.68,111.15,107.66,82.61,1
174.8,95.11,84.9,164.47,165.51,111.02,107.48,81.86,1
174.7,95.25,84.76,164.97,164.07,111.01,107.44,82.95,1
174.76,95.22,84.79,164.78,163.57,110.64,108.22,82.43,1
174.74,95.24,84.77,164.74,163.36,110.84,108.52,82.82,1
174.16,95.85,84.16,164.75,163.78,110,109.29,82.06,1
173.34,96.63,83.38,164.93,164.37,109.91,109.05,82.75,1
173.25,96.6,83.42,164.92,164.99,110.07,108.88,82.05,1
171.97,97.16,82.85,165.03,164.86,110.32,108.78,81.98,1
171.3,97.3,82.72,165.12,165.41,110.31,108.9,82.16,1
171.46,96.47,83.55,166.91,166.37,110.32,108.65,82.75,1
170.5,96.04,83.97,167.18,167.1,110.83,108.44,81.41,1
169.62,95.97,84.05,167.29,167.51,111.14,108.24,80.59,1
168.57,95.72,84.29,167.46,167.48,111.36,108.3,79.71,1
168.52,95.32,84.69,167.47,167.34,111.18,108.16,80.05,1
168.18,95.24,84.77,167.74,167.71,109.92,108.37,79.06,1
168.27,95.12,84.89,167.91,167.75,110.42,108.28,79.43,1
168.88,94.86,85.15,167.87,167.59,109.92,108.39,79.79,1
168.93,94.54,85.48,169.27,167.69,109.79,108.2,79.32,1
168.9,94.16,85.85,170.31,167.64,110.12,108.43,79.78,1
168.88,93.72,86.3,171.09,166.69,110.14,108.28,80.64,1
168.58,93.29,86.72,171.4,166.35,110.81,108.05,80.18,1
168.59,92.96,87.06,171.56,166.18,111.88,108.17,79.71,1
168.93,92.62,87.4,171.71,166.27,111.97,108.37,80.12,1
169.2,92.63,87.39,171.79,166.43,112.14,107.94,81.14,1
169.68,92.88,87.13,171.91,166.98,112.46,107.53,81.37,1
170.21,92.94,87.07,171.91,167.9,113.43,107.51,81.73,1
170.59,92.54,87.47,161.11,168.58,112.12,107.66,81.72,1
170.74,92.5,87.51,158.59,168.96,111.67,107.18,82.43,1
170.8,92.59,87.43,156.14,168.99,110.97,106.65,81.95,1
170.63,92.66,87.36,155.94,168.9,110.67,107.03,82.52,1
166.53,93.2,86.81,154.47,168.2,111.14,107.32,78.8,1
161.76,93.77,86.25,153.55,167.4,112.28,107.41,75.39,1
159.78,95.45,84.56,153.35,168.05,111.18,118.63,73.12,1
158.4,96.44,83.57,153.4,168.49,111.63,110.29,71.67,1
158.51,98.38,81.63,154.72,165.66,112.05,111.27,70.73,1
158.93,100,80.01,158.91,163.86,112.73,107.12,70.8,1
160.97,100.73,79.28,159.78,161.7,113.81,102.73,71.69,1
161.7,101.14,78.87,160.45,159.09,115.81,98.39,71.93,1
162.45,101.58,78.44,160.78,152.88,117.3,91.58,72.82,1
160.9,103.26,76.76,160,146.29,118.73,88.94,72.9,1
159.46,104.42,75.59,159.55,147.62,117.79,93.05,70.89,1
156.5,106,74.02,157.37,146.28,118.21,96.11,69.38,1
156.62,106.3,73.72,157.83,149.99,117.45,98.1,68.6,1
157.21,108.2,71.81,156.66,147.95,117.92,95.38,68.72,1
156.45,108.54,71.48,152.43,145.69,115.88,94.54,68.22,1
156.46,109.13,70.89,150.82,147.98,112.91,96.81,67.44,1
156.23,110.54,69.47,150.33,146.1,114.54,96.87,67.33,1
157.3,110.92,69.09,154.52,147.75,116.24,95.95,67.51,1
157.91,110.71,69.3,155.19,148.19,116.76,96.2,68.29,1
157.68,110.9,69.11,154.97,146.28,115.34,96.7,68.25,1
157.93,110.37,69.64,155.08,145.54,116.02,96.37,68.52,1
157.84,110.13,69.88,154.93,144.21,116.16,95.71,68.46,1
158.6,108.48,71.53,156.84,142.55,117.33,92.49,69.92,1
158.48,108.43,71.59,156.41,141.66,117.29,91.4,69.94,1
158.59,108.48,71.54,160.03,140.51,117.93,90.26,69.87,1
159.8,106.93,73.08,159.82,139.92,117.74,88.73,71.07,1
160.44,106.17,73.84,159.87,139.63,117.35,88.98,71.97,1
162.25,104.23,75.78,159.7,140.79,117.34,88.21,73.96,1
161.63,104.29,75.72,159.33,141.57,115.97,89.41,73.73,1
161.15,104.09,75.92,158.67,141.69,115.86,92.16,73.16,1
162.65,102.55,77.46,158.39,142.21,115.71,94.83,74.74,1
163.64,101.84,78.17,152.88,142.89,115.82,96.59,76.11,1
163.99,102.56,77.45,153.38,143.76,116.84,94.66,75.73,1
165.48,101.91,78.11,152.79,144.49,117.66,93.1,77.24,1
165.5,101.54,78.47,153.06,143.59,119.34,94.3,78,1
165.6,101.34,78.67,152.98,143.28,118.87,94.82,77.84,1
165.95,100.95,79.06,152.95,142.25,118.51,95.09,78.45,1
166.02,100.88,79.13,153.49,141.33,118.12,94.52,78.1,1
165.84,100.9,79.11,153.19,139.7,117.99,93.96,78.71,1
165.24,101.15,78.87,152.54,138.49,117.94,93.69,78.39,1
162.91,101.43,78.58,151.52,138.06,116.96,99.22,76.47,1
159.8,101.82,78.19,150.32,137.48,116.6,107.25,75.42,1
161.74,101.59,78.42,151.22,138.12,115.77,103.11,76.52,1
162.63,101.46,78.55,151.76,138.62,115.58,101.68,76.38,1
162.89,101.36,78.65,152.01,138.91,115.55,100.99,76.66,1
162.3,101.38,78.64,152.55,139.58,114.62,103.39,75.43,1
162.61,101.15,78.86,151.99,140.5,113.76,103.65,76.39,1
162.18,100.87,79.15,151.72,142.97,112.88,107.27,75.28,1
162.79,100.84,79.17,151.28,142.98,112.81,106.4,76.07,1
163.13,101.22,78.79,151.33,142.58,112.65,105.86,75.53,1
163.37,101.15,78.86,151.41,142.46,112.77,105.09,76.45,1
163.05,101.2,78.81,151.28,142.37,113.1,104.76,75.6,1
162.46,101.05,78.96,150.8,142.33,112.91,105.41,75.36,1
161.81,100.94,79.07,150.44,142.44,112.7,107.01,75.58,1
161.17,100.87,79.14,150.05,142.39,111.95,109.07,75.3,1
160.69,100.81,79.2,149.69,142.09,110.69,110.66,74.62,1
158.88,100.97,79.04,149.03,141.69,109.74,115.04,73.42,1
157.66,101.29,78.72,148.84,141.75,111.88,116.16,72.4,1
157.08,101.56,78.45,146.66,141.98,111.11,116.29,71.85,1
156.03,101.65,78.37,146.34,143.22,110.51,119.03,71.69,1
155.72,101.12,78.89,146.22,146.14,110.47,120.15,71.23,1
155.3,100.25,79.77,146.35,148.35,112.32,125.75,71.07,1
160.83,98.99,81.02,148.49,148.8,113.41,119.59,75.09,1
165.13,99.15,80.86,150.65,149.36,114.88,114.87,76.82,1
168.37,98.21,81.81,152.44,154.61,115.89,111.17,79.19,1
169.61,97.84,82.18,153.16,154.98,115.25,119.3,79.31,1
170.28,97.42,82.6,153.45,155.42,116.43,122.19,79.88,1
170.89,97.14,82.87,153.69,155.62,117.14,124.05,80.42,1
170.77,97.39,82.63,153.52,155.41,116.76,129.55,80.67,1
170.51,97.21,82.8,153.23,155.1,116.97,129.74,80.1,1
171.13,96.2,83.81,153.03,154.69,116.65,130.67,80.81,1
171.52,95.43,84.58,153,154.53,116.06,129.24,82.06,1
171.25,95.94,84.07,152.83,153.8,112.81,120.01,81.64,1
171.94,95.46,84.56,152.97,153.75,110.93,116.76,83.21,1
171.84,95.84,84.18,152.96,153.27,109.74,115.51,82.46,1
172.51,95.37,84.64,153.2,153.4,109.7,114.16,82.66,1
172.82,95.13,84.88,153.32,153.49,111.23,113.59,82.66,1
172.81,95.29,84.73,153.51,167.65,113.01,113.3,83.86,1
172.81,95.36,84.66,153.55,167.7,113.16,113.14,83.76,1
172.89,95.21,84.8,153.59,167.92,113.86,113.22,83.63,1
173.27,94.94,85.08,153.76,168.04,115.04,112.91,83.59,1
173.61,94.66,85.35,153.91,168.17,115.19,112.82,83.58,1
173.73,94.87,85.14,154.04,168.22,115.6,112.52,83.51,1
173.74,94.83,85.18,153.97,168.42,115.9,112.01,83.22,1
173.68,94.85,85.17,153.91,168.43,115.75,111.6,84.67,1
173.55,94.76,85.26,153.72,168.49,115.29,111.8,83.06,1
173.73,94.93,85.08,153.7,168.49,114.63,111.97,84.46,1
173.66,94.96,85.06,153.63,168.42,112.33,111.89,82.89,1
173.78,94.74,85.27,153.6,168.49,111.37,111.94,83.49,1
173.93,94.63,85.38,153.57,170,112.64,111.76,84.78,1
174.29,94.45,85.56,153.68,170.13,112.9,111.75,84.54,1
174.65,94.27,85.75,153.68,170.17,113.18,111.96,84.15,1
175.23,93.95,86.06,153.72,170.7,113.16,112.19,84.39,1
175.69,93.65,86.36,153.71,170.88,112.86,111.77,85.29,1
176.21,93.34,86.67,153.74,171.17,112.5,111.32,86.56,1
176.72,93.11,86.91,153.84,172.05,111.88,111.03,84.57,1
177.08,92.8,87.21,153.79,172.05,110.87,110.82,84.89,1
177.49,92.47,87.54,153.74,172,110.91,108.62,85.55,1
177.72,92.25,87.77,153.64,172.01,111.25,109.53,84.38,1
178.13,91.84,88.17,153.46,171.99,110.39,110.01,85.64,1
178.17,91.72,88.29,153.4,171.92,110.5,110.17,85.71,1
177.99,91.77,88.25,153.31,172.03,110.5,110.18,86.41,1
177.82,91.88,88.13,153.18,172.31,112.27,118.11,85.19,1
177.73,92.06,87.95,153.26,172.31,116.3,125.71,86.38,1
177.34,92.47,87.54,154.1,171.96,119.41,128.6,84,1
176.55,92.8,87.22,154.46,171.56,115.94,126.84,84.61,1
176.65,92.73,87.28,154.38,170.86,114.46,124.72,84.73,1
177.15,92.34,87.67,154.22,171.16,114.88,123.64,85.45,1
177.93,92.09,87.92,169.27,159.06,115.62,125.71,84.43,1
177.97,91.95,88.06,169.28,157.95,115.4,124.73,86.69,1
178.08,91.75,88.26,169.48,158.86,113.37,125.2,84.57,1
177.83,91.87,88.14,169.71,157.92,111.34,126.33,86.04,1
177.95,91.68,88.33,169.8,157.47,110.66,125.56,86.53,1
177.94,91.62,88.39,169.91,157.45,106.95,125.13,86.26,1
178.16,91.19,88.82,169.97,158.07,104.2,125.01,85.24,1
176.88,90.64,89.37,170.05,157.46,103.14,124.54,85.3,1
175.04,90.79,89.23,170.07,153.77,106.34,123.71,86.86,1
174.43,90.55,89.46,170.03,153.01,116.41,122.77,85.24,1
173.72,90.08,89.93,170.15,150.54,116.83,121.71,85.45,1
174.55,90.02,89.99,170.12,151.39,115.74,122.75,86.93,1
174.17,89.51,90.5,170.02,154.83,113.5,122.72,85.73,1
173.38,90.12,89.9,169.22,153.9,110.15,118.65,85.31,1
173.35,90.64,89.38,169.05,150.88,112.17,116.96,83.93,1
170.04,87.36,92.66,168.09,151.74,111.08,115.95,83.38,1
169.69,87.18,92.83,168.07,150.25,109.01,114.52,82.5,1
168.79,86.63,93.39,168.01,148.6,108.08,112.86,81.91,1
166.3,85.85,94.16,167.7,148.5,111.63,111.57,80.11,1
