120,176.24,91.85,88.16,167.9,165.47,85.09,cluster0
121,176.03,92.15,87.87,168.05,165.62,84.27,cluster0
122,175.76,92.36,87.66,168.07,165.6,84.71,cluster0
123,175.69,92.59,87.43,167.91,165.54,86.16,cluster0
124,175.58,92.58,87.44,167.54,165.62,85.03,cluster0
125,175.41,92.44,87.57,167.6,165.97,84.46,cluster0
126,175.35,92.28,87.73,167.52,166.16,86.64,cluster0
127,175.64,92.11,87.9,167.45,166.37,85.63,cluster0
128,175.67,92.04,87.97,167.29,166.33,87.01,cluster0
129,175.22,92.04,87.98,167.19,166.29,84.37,cluster0
130,175.29,92.16,87.86,167.01,166.4,85.47,cluster0
131,174.82,92.07,87.94,167.08,166.27,84.62,cluster0
132,174,92.08,87.94,167.22,166.33,84.49,cluster0
133,173.61,92.14,87.88,167.38,166.23,84.24,cluster0
134,173.43,91.88,88.14,167.48,166.51,83.53,cluster0
135,173.11,91.74,88.27,167.75,166.52,84.24,cluster0
136,172.38,91.66,88.35,168.18,166.49,82.98,cluster0
137,172.32,91.76,88.26,168.45,166.78,84.01,cluster0
138,171.22,91.79,88.22,168.72,166.76,83.29,cluster0
139,170.55,91.82,88.2,168.86,166.87,81.23,cluster0
140,171.23,91.84,88.17,168.86,166.93,81.68,cluster0
141,176.53,92.68,87.33,168.64,167.21,85.97,cluster0
142,174.81,91.94,88.08,168.12,167.48,83.7,cluster0
143,173.96,91.65,88.36,167.18,167.58,83.03,cluster0
144,173.49,91.62,88.4,166.29,167.61,82.95,cluster0
145,172.82,91.52,88.49,165.32,167.57,84.23,cluster0
146,172.97,91.34,88.67,164.41,167.63,83.82,cluster0
147,172.59,91.05,88.97,164.07,167.56,83.24,cluster0
148,172.58,90.96,89.05,163.65,167.39,84.28,cluster0
149,171.99,90.97,89.04,163.28,167.18,83.66,cluster0
150,171.5,90.69,89.32,163.13,167.23,83.26,cluster0
151,168.31,90.02,90,164.03,167.28,79.98,cluster0
152,168.01,89.92,90.1,164.15,167.24,79.76,cluster0
153,168.83,90.24,89.78,165.12,167.09,79.69,cluster0
154,169.25,90.33,89.68,165.75,166.99,80.73,cluster0
155,169.36,90.39,89.62,166.01,167.02,80.71,cluster0
156,169.43,90.61,89.4,166.1,166.64,80.85,cluster0
157,170.81,90.85,89.17,166.46,166.69,81.19,cluster0
158,171.74,91.28,88.74,166.81,166.7,81.24,cluster0
159,171.5,91.54,88.48,166.64,166.61,82.2,cluster0
160,172.1,91.95,88.06,166.43,166.39,82.62,cluster0
161,176.71,93.14,86.87,166.5,165.63,85.88,cluster0
162,176.73,92.73,87.28,166.36,165.34,87.28,cluster0
163,176.46,92.48,87.54,165.69,163.2,85.96,cluster0
164,175.97,92.37,87.64,165.15,163.74,85.23,cluster0
165,175.35,92.24,87.78,164.98,164.37,83.92,cluster0
166,177.03,92.65,87.36,164.39,165.49,84.72,cluster0
167,173.55,94.2,85.81,164.14,165.32,82.49,cluster0
168,170.85,94.94,85.07,164.13,165.26,80.42,cluster0
169,170.04,95.19,84.82,164.08,165.22,78.42,cluster0
170,175.23,93.9,86.12,165.33,165.6,83.46,cluster0
171,176.61,93.25,86.76,165,165.28,86.09,cluster0
172,175.84,92.91,87.11,165.14,165.1,84.3,cluster0
173,175.49,92.7,87.31,165.18,165.75,84.88,cluster0
174,174.99,92.68,87.33,165.8,166.01,84.83,cluster0
175,174.56,92.51,87.5,166.28,166.2,82.86,cluster0
176,175.79,92.8,87.21,166.52,166.46,83.75,cluster0
177,175.12,92.57,87.44,166.66,165.21,83.7,cluster0
178,175.15,92.38,87.63,166.82,165.2,84.93,cluster0
179,174.91,92.18,87.84,166.86,165.3,83.6,cluster0
180,175.72,92.26,87.76,166.77,165.28,84.7,cluster0
181,176.07,92.32,87.69,166.67,165.07,85.54,cluster0
182,176.07,92.47,87.54,166.71,164.76,84.61,cluster0
183,175.93,92.54,87.47,166.67,164.31,84.19,cluster0
184,175.61,92.58,87.44,166.83,164.05,86.69,cluster0
185,175.48,92.45,87.56,166.81,163.99,86.1,cluster0
186,175.05,92.27,87.75,166.87,163.44,84.08,cluster0
187,174.71,92.04,87.97,166.82,163.5,85.25,cluster0
188,173.83,91.85,88.16,166.93,163.48,84.34,cluster0
189,173.29,91.83,88.18,167.03,163.72,83.55,cluster0
190,173.17,91.93,88.09,167,164.3,84.13,cluster0
191,173.28,91.82,88.19,166.86,164.86,84.09,cluster0
192,173.53,91.77,88.24,166.86,165.24,83.85,cluster0
193,173.43,91.51,88.51,166.9,166.54,82.54,cluster0
194,172.93,91.48,88.53,166.54,166.37,82.81,cluster0
195,173.13,91.58,88.44,166.44,166.37,82.76,cluster0
196,173.57,91.55,88.46,166.47,166.58,83.91,cluster0
197,174.06,91.54,88.47,166.38,166.66,83.85,cluster0
198,174.54,91.61,88.4,166.58,166.73,82.76,cluster0
199,177.36,92.53,87.48,166.64,166.94,84.45,cluster0
200,175.47,92.31,87.7,166.75,167.01,84.83,cluster0
201,174.49,92.24,87.77,166.89,167.07,83.47,cluster0
202,176.91,91.72,88.3,166.83,167.25,86.2,cluster0
203,177.63,91.51,88.5,166.82,167.41,85.66,cluster0
204,177.6,91.25,88.77,167.25,167.31,85.78,cluster0
205,178.32,91.28,88.73,167.42,167.45,85.31,cluster0
206,178.01,91.07,88.94,167.56,167.66,86.67,cluster0
207,177.16,91.04,88.98,167.71,167.51,84.37,cluster0
208,172.92,90.74,89.28,168.68,167.31,81.39,cluster0
209,171.67,91.04,88.97,169.09,167.21,80.08,cluster0
210,174.37,91.28,88.73,169.23,167.52,81.7,cluster0
211,173.66,91.25,88.76,169.31,167.83,80.62,cluster0
212,175.12,91.24,88.77,169.37,168.4,82.01,cluster0
213,176.31,91.25,88.76,169.28,168.41,83.69,cluster0
214,175.73,91.42,88.6,169.32,168.13,81.89,cluster0
215,175.42,91.54,88.47,169.08,168.05,81.12,cluster0
216,174.37,91.78,88.24,168.45,168.09,80.63,cluster0
217,175.53,91.91,88.1,167.84,167.82,81.71,cluster0
218,174.61,92.06,87.95,167.16,167.95,80.28,cluster0
219,174.53,91.99,88.03,166.48,168.04,80.69,cluster0
220,174.14,92.02,87.99,166.03,167.97,80.2,cluster0
221,173.38,92.01,88,165.66,168.23,79.89,cluster0
222,173.45,91.93,88.09,165.49,168.38,79.84,cluster0
223,173.47,91.9,88.12,165.42,168.29,80.64,cluster0
224,172.63,91.87,88.15,165.47,168.15,79.92,cluster0
225,172.4,91.75,88.26,165.63,168.15,78.44,cluster0
226,172.02,91.94,88.07,166.04,168.34,78.35,cluster0
227,171.65,92.02,87.99,166.4,168.15,78.63,cluster0
228,171.61,92.03,87.98,166.69,167.93,78.8,cluster0
229,172.11,92,88.01,167.01,167.7,78.37,cluster0
230,172.17,91.99,88.03,167.42,167.24,78.49,cluster0
231,172.48,92,88.02,167.69,167.09,78.87,cluster0
232,172.5,92.07,87.95,167.87,167.34,79.67,cluster0
233,172.35,92.3,87.71,168.07,169.15,79.73,cluster0
234,172.82,92.36,87.65,168.17,170.67,78.92,cluster0
235,173.44,93.19,86.83,168.26,170.09,80.03,cluster0
236,174.42,93.68,86.33,168.38,170.43,81.03,cluster0
237,174.69,92.73,87.28,168.38,170.75,81.07,cluster0
238,175.22,92.62,87.39,168.31,170.57,81.08,cluster0
239,176.25,92.46,87.55,168.25,170.66,82.61,cluster0
240,176.24,92.6,87.41,168.57,170.38,81.68,cluster0
241,176.06,92.74,87.27,168.76,170.45,81.47,cluster0
242,175.54,92.69,87.32,168.96,170.06,82.27,cluster0
243,175.27,93.04,86.98,168.96,169.99,81.31,cluster0
244,174.95,93.14,86.87,168.88,170,82.18,cluster0
245,174.76,92.97,87.05,168.92,169.82,82.11,cluster0
246,174.77,92.82,87.2,168.78,169.86,81.11,cluster0
247,174.69,92.88,87.13,168.3,169.71,81.41,cluster0
248,174.61,92.79,87.22,167.94,170.05,81.3,cluster0
249,174.61,92.84,87.18,167.91,169.77,81.41,cluster0
250,174.35,93.06,86.96,167.53,169.65,80.57,cluster0
251,174.23,93.12,86.9,167.54,169.36,80.31,cluster0
252,174.1,93.24,86.77,167.62,169.15,80.59,cluster0
253,174,93.24,86.77,167.76,169.15,80.59,cluster0
254,173.87,93.36,86.65,168.25,169.04,80.2,cluster0
255,173.73,93.38,86.64,168.61,169.03,80.04,cluster0
256,173.59,93.55,86.46,169.04,169.34,80.63,cluster0
257,173.24,93.59,86.42,169.06,169.09,79.43,cluster0
258,173.06,93.71,86.31,168.74,168.78,80.12,cluster0
259,172.88,93.82,86.19,169.12,168.57,79.07,cluster0
260,172.83,93.93,86.08,169.5,168.51,79.12,cluster0
261,172.57,94.05,85.96,169.63,169.78,79.4,cluster0
262,172.63,94.1,85.92,170,168.78,78.98,cluster0
263,172.65,94.08,85.93,169.61,168.4,79.93,cluster0
264,172.67,93.9,86.11,169.09,168.08,79.27,cluster0
265,172.65,93.82,86.2,168.78,167.79,78.6,cluster0
266,172.55,93.77,86.25,168.38,166.89,79.25,cluster0
267,172.3,93.71,86.3,168.42,167.12,78.45,cluster0
268,172.19,93.67,86.34,168.61,167.01,78.7,cluster0
269,172.47,93.63,86.38,168.59,166.87,78.79,cluster0
270,172.55,93.49,86.53,168.22,167.06,78.86,cluster0
271,172.69,93.63,86.38,168.16,166.52,79.46,cluster0
272,172.58,93.65,86.36,168.09,166.38,79.35,cluster0
273,172.64,93.59,86.42,167.62,166.43,78.65,cluster0
274,172.49,93.6,86.42,167.34,166.32,79.14,cluster0
275,172.32,93.52,86.49,166.9,166.46,78.38,cluster0
276,172.34,93.4,86.62,166.81,166.59,79.3,cluster0
277,172.4,93.28,86.73,166.74,166.96,78.99,cluster0
278,172.25,93.27,86.75,166.33,167.01,78.83,cluster0
279,171.85,93.28,86.73,165.69,167.09,78.1,cluster0
280,171.27,93.22,86.79,165.62,167.11,78.19,cluster0
281,170.2,93.05,86.97,165.52,167.04,77.32,cluster0
282,170.19,93.22,86.79,165.61,167.04,77.33,cluster0
283,170.34,93.36,86.65,165.67,167.14,77.8,cluster0
284,170.57,93.46,86.55,165.81,167.27,77.71,cluster0
285,170.75,93.58,86.44,165.89,167.26,78.03,cluster0
286,170.9,93.7,86.31,165.99,167.18,78.41,cluster0
287,171.16,93.76,86.26,166.11,167.11,77.69,cluster0
288,171.1,93.76,86.25,166.21,167.03,78.02,cluster0
289,170.86,93.84,86.17,166.47,166.68,78.28,cluster0
290,170.11,93.52,86.49,166.7,166.51,78.17,cluster0
291,170.22,92.1,87.92,166.58,166.21,79.2,cluster0
292,170.77,91.31,88.71,166.66,165.86,79,cluster0
293,171.34,91.69,88.33,167.21,165.4,79.96,cluster0
294,171.48,91.08,88.93,167.4,165.72,79.93,cluster0
295,171.77,90.83,89.18,166.32,165.41,79.57,cluster0
296,171.58,90.12,89.9,167.09,165.37,78.59,cluster0
297,171.2,90.07,89.94,167.15,165.13,77.97,cluster0
298,170.94,90.89,89.13,167.64,164.52,77.45,cluster0
299,171.24,91.16,88.85,166.55,164.91,77.29,cluster0
300,171.54,91.36,88.65,165.82,165.49,78.18,cluster0
301,171.28,90.47,89.54,164.44,165.55,77.02,cluster0
302,170.84,90.42,89.6,163.99,165.41,76.51,cluster0
303,170.89,90.78,89.24,163.36,165.17,76.38,cluster0
304,171.1,90.95,89.06,164.09,164.92,76.9,cluster0
305,172.01,91.26,88.75,163.42,164.41,77.77,cluster0
306,172.36,91.34,88.67,162.49,164.36,78.29,cluster0
307,173.11,90.74,89.27,161.45,164.54,78.09,cluster0
308,173.9,90.27,89.74,161.25,165.16,78.8,cluster0
309,174.82,89.82,90.19,162.17,165.51,79.3,cluster0
310,175,89.48,90.54,163.48,165.63,80.65,cluster0
311,175.13,90.27,89.74,162.02,164.57,80.2,cluster0
312,175.01,90.23,89.79,161.69,164.36,79.75,cluster0
313,175.07,89.89,90.13,161.92,163.56,80.41,cluster0
314,174.69,90.82,89.19,162.07,163.1,79.86,cluster0
315,175.54,90.09,89.93,162.57,162.35,80.29,cluster0
316,174.12,91.67,88.35,163.28,161.72,79.52,cluster0
317,173.83,92.09,87.92,162.74,161.31,78.87,cluster0
318,172.83,92.67,87.34,162.44,161.11,78.09,cluster0
319,173.03,92.63,87.38,163.11,160.9,78.27,cluster0
320,174.38,91.29,88.73,163.43,161.21,79.65,cluster0
321,174.8,90.78,89.24,163.79,161.19,79.75,cluster0
322,175.04,90.62,89.4,163.48,161.15,79.66,cluster0
323,174.33,91.46,88.55,163.63,160.7,79.45,cluster0
324,174.6,91.15,88.87,163.35,160.94,79.88,cluster0
325,174.66,91.08,88.93,163.23,161.35,80.74,cluster0
326,175.08,90.89,89.12,162.93,161.81,80.4,cluster0
327,175.66,90.8,89.21,162.69,162.07,81.53,cluster0
328,176.6,90.64,89.37,161.86,162.17,81.3,cluster0
329,177.24,91.47,88.54,161.49,161.44,81.84,cluster0
330,177.51,91.11,88.91,161.73,161.77,81.81,cluster0
331,177.45,91.13,88.88,162.42,161.83,81.13,cluster0
332,177.75,91.03,88.99,162.27,161.91,81.11,cluster0
333,177.89,90.91,89.1,162.47,162.1,82.48,cluster0
334,178.16,90.86,89.15,162.45,162.16,82.55,cluster0
335,178.13,90.81,89.2,162.57,162.36,81.74,cluster0
336,178.13,90.69,89.32,162.44,162.62,81.86,cluster0
337,177.88,90.87,89.15,162.34,162.64,82.02,cluster0
338,177.88,91.03,88.98,161.7,162.52,81.45,cluster0
339,177.91,91.08,88.94,160.78,162.39,81.11,cluster0
340,178.02,91.02,89,159.94,162.28,80.96,cluster0
341,177.9,91.19,88.82,159.94,161.76,80.72,cluster0
342,177.64,91.29,88.72,159.54,161.44,81.59,cluster0
343,177.84,91.32,88.7,158.88,160.92,80.63,cluster0
344,177.67,91.26,88.75,159.22,160.99,81.17,cluster0
345,177.52,91.09,88.92,159.5,161.23,80.5,cluster0
346,177.13,90.87,89.14,160.01,161.96,81.71,cluster0
347,176.51,90.47,89.54,160.25,163.13,81.07,cluster0
348,176.65,90.17,89.84,160.02,163.66,81.7,cluster0
349,176.96,90.06,89.96,160.07,162.83,80.98,cluster0
350,177.25,89.99,90.02,159.73,162.32,82.49,cluster0
351,177.6,89.96,90.06,159.44,162.26,82.45,cluster0
352,177.88,89.87,90.14,159.1,163.07,82.92,cluster0
353,177.92,90.08,89.94,159.16,163.66,83.01,cluster0
354,178.58,90.05,89.96,159.31,163.69,83.49,cluster0
355,179.07,90.06,89.95,159.73,164.13,84.01,cluster0
356,178.63,90.45,89.56,161.05,164.59,83.98,cluster0
357,178.65,90.68,89.33,161.86,164.6,82.96,cluster0
358,179.03,90.72,89.29,162.2,164.61,82.79,cluster0
359,178.91,90.85,89.17,162.93,164.29,84.54,cluster0
360,179.3,90.52,89.5,162.25,164.3,83.44,cluster0
361,179.52,90.37,89.64,162,164.81,84.76,cluster0
362,179.45,90.4,89.61,162.24,164.73,83.25,cluster0
363,179.58,90.3,89.72,161.98,164.73,83.84,cluster0
364,179.54,90.26,89.75,161.69,163.73,84.9,cluster0
365,179.52,90.33,89.68,161.37,163.81,84.89,cluster0
366,179.63,90.27,89.74,161.06,163.99,84.4,cluster0
367,179.48,90.42,89.59,160.75,163.87,84.81,cluster0
368,179.47,90.46,89.55,160.03,163.95,84.68,cluster0
369,179.23,90.46,89.55,159.67,163.9,84.32,cluster0
370,179.21,90.62,89.4,159.6,163.84,84.44,cluster0
371,179.06,90.83,89.19,159.48,163.81,83.28,cluster0
372,178.62,91.31,88.71,159.87,163.53,84.2,cluster0
373,177.62,92.08,87.93,160.4,163.53,82.24,cluster0
374,177.77,91.84,88.18,160.58,163.49,82.08,cluster0
375,178.14,91.68,88.34,161.14,163.96,82.09,cluster0
376,177.69,91.85,88.17,163.01,164.3,81.97,cluster0
377,177.4,92.03,87.98,164.22,164.18,83.23,cluster0
378,177.5,91.96,88.06,165.02,164.64,82.22,cluster0
379,176.9,92.47,87.54,166.57,163.67,82.17,cluster0
380,176.37,92.86,87.16,168.16,164.11,82.51,cluster0
381,176.86,92.34,87.67,168.15,163.95,81.59,cluster0
382,177.19,92.04,87.97,167.84,164.44,83.14,cluster0
383,177.38,91.52,88.49,168,165.05,81.74,cluster0
384,176.81,92.27,87.75,168.54,165.2,81.62,cluster0
385,177.15,92.01,88,168.25,165.38,82.5,cluster0
386,177.16,92.03,87.98,168.15,165.93,82.37,cluster0
387,176.29,92.75,87.26,168.88,166.24,81.31,cluster0
388,175.98,93,87.01,169.42,164.81,82.03,cluster0
389,175.51,93.5,86.51,169.68,163.98,82.15,cluster0
390,175.63,93.45,86.57,169.76,163.75,81.07,cluster0
391,175.73,93.3,86.71,168.61,163.36,82.57,cluster0
392,175.38,93.59,86.42,167.6,162.52,81.15,cluster0
393,175.24,93.75,86.26,166.49,162.54,81.15,cluster0
394,175.19,93.81,86.2,165.67,162.65,81.16,cluster0
395,175.1,93.92,86.1,165.51,162.6,81.74,cluster0
396,175.14,93.9,86.11,165.48,162.62,81.15,cluster0
397,175.29,93.86,86.15,166.35,162.56,81.67,cluster0
398,175.42,93.66,86.36,166.3,162.55,82.73,cluster0
399,175.45,93.44,86.57,166.09,162.39,81.73,cluster0
400,175.31,93.47,86.55,166.07,162.02,82.56,cluster0
401,175.16,93.55,86.47,166.04,161.78,80.94,cluster0
402,175.05,93.47,86.54,165.94,161.61,81.08,cluster0
403,175.18,93.41,86.6,165.76,161.5,80.89,cluster0
404,175.47,93.34,86.68,164.81,161.81,80.84,cluster0
405,176.05,93.26,86.75,162.35,161.57,80.97,cluster0
406,175.78,93.58,86.44,163.04,161.46,81.55,cluster0
407,175.5,93.81,86.2,163.65,161.45,80.64,cluster0
408,175.5,93.91,86.1,163.96,161.34,80.66,cluster0
409,175.57,93.96,86.05,163.85,161.21,81.77,cluster0
410,175.59,93.94,86.07,163.56,161.24,81.93,cluster0
411,175.25,94.11,85.9,164.52,162.23,81.16,cluster0
412,174.84,94.32,85.69,165.78,162.22,81.49,cluster0
413,174.95,94.23,85.79,164.92,162.24,82.07,cluster0
414,175.04,94.07,85.94,164.42,162.09,80.77,cluster0
415,175.33,93.8,86.21,164.44,161.8,81.39,cluster0
416,175.66,93.52,86.49,164.01,161.44,82.17,cluster0
417,175.95,93.21,86.8,163.52,161.89,81.93,cluster0
418,176.71,91.92,88.09,157.76,162.27,82.54,cluster0
419,176.74,91.77,88.25,158.11,162.34,81.25,cluster0
420,176.78,91.7,88.31,158.36,162.54,82.63,cluster0
421,176.58,91.65,88.37,158.6,162.94,81.43,cluster0
422,176.04,91.19,88.83,158.78,163.21,81.14,cluster0
423,175.72,91.32,88.69,160.4,162.7,80.25,cluster0
424,175.38,91.4,88.61,161.08,161.84,80.06,cluster0
425,174.83,91.34,88.67,161.43,160.81,79.27,cluster0
426,174.21,91.53,88.48,161.64,159.93,78.78,cluster0
427,173.53,91.61,88.41,161.94,159.16,78.57,cluster0
428,173.38,91.54,88.47,161.26,158.59,77.9,cluster0
429,173.05,91.43,88.58,159.52,157.71,78.2,cluster0
430,172.29,91.37,88.64,159.58,156.77,77.47,cluster0
431,172.22,91.37,88.65,159.66,156.18,77.25,cluster0
432,171.8,91.39,88.62,159.68,155.7,76.34,cluster0
433,171.74,91.49,88.52,159.92,155.34,76.13,cluster0
434,171.86,92.06,87.96,160.23,155.01,76.94,cluster0
435,171.8,91.9,88.12,160.05,154.86,76.84,cluster0
436,171.58,91.98,88.03,159.9,154.93,76.21,cluster0
437,171.68,92.17,87.84,159.94,156.32,76.4,cluster0
438,171.82,92.16,87.85,160.01,157.45,76.38,cluster0
439,172.16,92.03,87.99,158.86,157.63,76.97,cluster0
440,172.06,92.17,87.85,159.01,158.3,76.62,cluster0
441,172.19,92.36,87.65,159,158.95,76.56,cluster0
442,172.49,92.28,87.74,158.88,159.43,77.32,cluster0
443,172.61,92.09,87.93,159.03,159.76,77.35,cluster0
444,172.74,91.79,88.23,158.92,160.1,77.09,cluster0
445,172.79,91.78,88.23,158.73,160.31,76.8,cluster0
446,173.01,91.81,88.2,158.61,161.64,77.17,cluster0
447,172.91,92,88.01,158.8,162.7,76.96,cluster0
448,173.01,91.88,88.13,158.74,163.19,76.83,cluster0
449,173.18,92.01,88.01,158.74,163.37,77.03,cluster0
450,173.06,92.14,87.87,158.83,163.43,77.38,cluster0
451,172.88,92.38,87.63,159.75,162.72,77.64,cluster0
452,172.63,92.36,87.65,160.42,162.1,77,cluster0
