163.35	93.80	86.22	140.66	132.22	118.86	101.66	55.35
162.63	93.61	86.40	141.27	132.41	118.64	101.44	55.32
162.20	93.17	86.84	141.61	132.43	116.87	101.76	55.01
159.53	92.30	87.71	143.17	133.00	117.86	102.21	53.30
159.31	91.97	88.05	143.34	133.02	116.62	101.50	53.33
155.49	91.37	88.65	145.69	133.87	117.16	101.94	51.09
152.97	90.13	89.88	147.26	134.79	117.17	102.77	50.01
152.50	88.24	91.77	147.56	135.10	115.41	102.98	49.59
150.74	86.80	93.22	148.46	135.48	114.77	103.27	48.51
149.66	85.79	94.22	149.06	135.70	114.63	102.89	47.88
148.28	84.82	95.19	149.54	135.58	113.31	98.48	46.54
152.36	87.12	92.89	149.28	132.78	113.13	95.88	49.16
155.29	88.57	91.44	148.51	130.97	112.95	94.84	51.05
156.19	88.30	91.71	148.33	130.25	112.94	94.66	51.34
158.48	87.37	92.65	153.38	128.93	112.81	92.52	52.71
161.69	86.77	93.25	152.85	126.97	111.74	91.57	54.30
165.27	87.14	92.87	147.39	125.05	111.13	90.75	55.48
165.20	87.65	92.36	144.94	125.19	113.22	91.36	55.11
163.73	88.59	91.42	144.88	138.61	104.56	92.06	53.16
165.49	87.26	92.75	142.61	136.99	104.98	92.92	52.43
154.24	66.66	113.35	138.27	139.97	117.59	99.81	48.62
150.10	61.90	118.11	138.61	136.29	117.10	100.34	45.73
147.45	59.08	120.93	138.21	134.65	140.11	99.86	44.17
126.44	96.68	83.33	132.54	133.25	68.29	78.86	41.94
125.65	95.35	84.67	76.88	129.69	68.78	102.94	39.56
122.78	96.84	83.17	75.48	125.86	66.74	98.34	36.74
120.65	97.61	82.41	75.59	121.15	65.68	94.95	34.65
119.72	96.70	83.31	74.01	120.21	68.21	94.42	32.78
105.65	80.67	99.34	74.85	129.67	85.11	99.24	15.16
93.82	52.70	127.31	89.33	130.07	112.66	100.40	10.46
100.84	49.15	130.86	87.92	131.71	120.89	111.14	14.92
108.06	48.98	131.03	83.13	130.56	128.71	118.44	22.84
110.63	49.61	130.41	83.93	130.28	128.59	120.53	25.26
114.09	49.71	130.30	81.39	130.16	132.78	121.84	29.05
118.16	49.94	130.07	78.08	129.88	134.11	122.86	33.83
120.88	50.16	129.86	77.30	130.84	132.78	121.92	36.57
124.55	52.91	127.10	76.94	126.31	135.41	117.93	38.40
127.27	51.87	128.14	77.35	127.78	135.81	112.01	39.63
125.51	47.70	132.32	77.19	127.03	133.21	107.52	37.88
123.51	43.70	136.31	76.67	126.50	130.53	103.74	36.23
122.07	42.58	137.43	77.94	125.91	136.31	109.12	34.96
121.26	39.85	140.17	80.93	125.65	135.94	107.12	31.90
114.47	34.90	145.12	78.22	133.41	122.25	110.27	30.25
116.09	35.83	144.19	80.64	132.03	123.71	109.11	29.57
116.04	34.30	145.72	78.84	131.24	122.78	101.48	29.89
117.30	35.87	144.14	81.50	129.32	123.22	104.83	28.79
123.91	41.38	138.64	84.81	126.81	122.07	107.95	32.81
130.17	44.74	135.27	86.11	123.51	113.64	104.71	37.20
132.51	46.27	133.74	86.00	123.60	113.91	103.43	39.19
132.09	47.11	132.90	85.42	120.66	115.14	103.80	39.56
133.64	48.81	131.21	86.86	119.30	117.24	104.01	39.84
134.90	51.25	128.77	92.19	117.95	124.25	107.65	39.54
127.09	40.21	139.80	98.42	138.78	131.55	107.57	35.69
124.61	39.24	140.78	104.62	140.64	132.96	109.03	33.57
123.30	39.45	140.57	111.99	142.30	132.53	112.46	32.36
124.09	42.99	137.02	116.80	141.85	133.31	117.76	32.80
126.87	46.09	133.93	118.11	141.29	135.94	124.05	34.61
125.99	45.47	134.55	118.63	142.19	134.93	123.17	34.07
125.80	39.35	140.67	105.90	145.29	134.54	115.32	35.50
124.46	36.27	143.74	102.86	145.44	129.92	109.07	35.94
123.46	35.16	144.86	100.96	145.01	128.64	108.22	35.44
124.05	35.85	144.16	100.47	145.81	128.92	108.12	35.68
126.89	39.85	140.16	104.35	147.06	128.34	110.18	37.63
127.22	39.85	140.16	102.47	148.80	125.58	109.10	38.07
119.59	47.52	132.50	93.03	130.58	131.18	124.57	38.35
122.30	50.18	129.83	87.80	128.25	133.45	122.08	38.34
125.16	52.70	127.31	88.66	124.00	136.34	119.97	38.21
126.69	55.84	124.17	86.67	123.23	138.28	118.55	38.07
127.64	56.42	123.60	87.34	122.40	137.62	113.18	38.04
129.48	59.12	120.90	88.66	120.12	139.54	109.63	38.63
136.88	59.56	120.46	93.18	110.01	142.38	105.02	38.13
134.55	52.02	127.99	86.15	114.04	136.21	103.32	38.45
133.61	45.17	134.85	88.11	138.76	129.14	103.52	37.56
132.91	44.92	135.09	88.25	139.76	125.66	98.74	36.88
132.54	44.53	135.49	88.19	140.07	122.93	101.45	36.79
133.51	45.58	134.44	87.13	140.87	133.50	99.25	37.60
127.00	41.42	138.59	83.67	141.41	135.25	100.75	35.72
122.54	37.19	142.82	83.07	140.13	132.89	100.60	32.46
123.72	37.61	142.40	82.52	140.91	129.75	97.42	33.84
130.07	44.39	135.62	85.65	137.93	126.72	94.20	37.14
134.95	51.05	128.96	86.41	135.74	124.82	93.36	42.19
131.29	49.76	130.25	79.79	134.51	123.09	94.28	41.76
131.18	47.61	132.41	79.61	135.19	121.34	90.30	42.08
127.34	40.95	139.07	80.96	138.47	115.01	88.74	36.76
133.19	46.76	133.25	87.58	132.10	117.15	92.14	38.70
130.27	49.16	130.85	90.70	129.01	121.18	101.91	37.46
131.94	50.17	129.85	91.89	127.12	125.13	101.45	38.08
133.29	51.38	128.63	92.19	124.95	127.64	101.95	38.50
131.47	50.63	129.39	92.54	129.25	126.05	104.83	38.16
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	38.58
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	36.44
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	34.61
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	33.86
118.65	46.49	133.52	91.13	147.52	119.60	120.68	33.36
119.60	44.56	135.45	89.31	148.58	121.88	123.11	35.39
119.75	44.86	135.16	94.37	148.73	122.90	123.66	36.04
120.87	44.87	135.15	118.53	148.62	122.07	123.04	37.09
122.18	45.60	134.42	157.89	148.66	121.16	121.70	38.49
123.11	50.19	129.82	164.24	147.89	117.61	123.54	37.49
122.52	47.49	132.53	95.04	148.46	124.20	122.95	37.73
121.72	44.39	135.63	91.59	149.23	122.54	121.49	38.52
121.05	44.26	135.75	90.35	149.39	121.52	122.48	38.00
120.94	44.86	135.15	89.36	149.41	119.51	122.65	38.33
121.45	45.52	134.49	88.93	149.59	118.67	123.22	39.42
120.60	46.55	133.47	89.47	149.87	115.11	125.37	39.78
121.11	46.48	133.53	89.38	150.02	114.15	125.49	40.64
120.60	46.73	133.28	88.53	149.30	113.27	126.62	40.70
120.79	47.10	132.92	88.77	148.41	113.95	123.44	41.19
120.86	47.22	132.80	89.12	147.84	125.26	121.62	41.52
120.95	47.28	132.74	89.49	147.52	124.28	122.99	41.31
121.31	47.04	132.98	89.65	147.97	123.39	123.82	41.63
124.98	45.67	134.35	91.34	149.38	121.79	122.61	42.31
121.96	43.08	136.93	88.76	149.77	121.96	120.36	41.11
120.44	39.43	140.58	85.47	151.10	122.56	115.90	41.25
123.55	38.03	141.99	112.46	152.57	125.91	123.16	43.24
123.91	36.36	143.66	145.80	153.05	122.45	126.92	43.85
128.75	40.54	139.48	140.91	153.03	116.97	124.45	48.06
152.43	78.08	101.93	159.85	149.96	105.53	127.43	69.54
161.70	77.25	102.77	163.12	152.55	107.01	117.98	74.58
165.67	77.21	102.81	167.78	154.03	111.06	114.75	74.90
167.22	77.58	102.43	167.61	154.65	111.67	115.74	75.69
168.55	78.57	101.45	167.24	154.89	111.12	115.33	76.29
170.58	80.93	99.08	167.00	157.12	110.36	114.03	76.57
171.16	82.12	97.90	166.79	158.44	109.27	112.39	76.23
172.31	82.95	97.06	166.15	159.08	107.59	110.97	77.34
173.10	83.18	96.83	165.21	159.01	107.41	110.44	77.75
172.05	82.21	97.81	163.78	160.93	106.74	109.71	78.37
171.36	81.48	98.54	163.85	162.71	105.82	109.74	78.39
171.73	81.91	98.10	164.30	164.84	105.91	110.14	79.20
172.63	83.10	96.91	163.88	166.62	105.33	111.61	79.30
172.90	83.36	96.65	163.19	166.69	104.70	111.25	79.89
173.98	84.38	95.64	162.78	167.65	104.48	111.06	79.54
175.13	85.28	94.73	162.45	168.32	104.93	111.21	80.36
175.45	85.46	94.55	161.83	168.77	105.46	111.05	81.75
175.91	85.91	94.11	161.14	168.81	105.50	110.58	81.69
176.45	86.49	93.53	162.07	169.64	106.04	110.25	83.44
176.87	86.91	93.11	162.41	169.96	106.05	109.58	83.29
177.08	87.08	92.94	162.84	170.14	105.92	108.95	82.99
177.60	87.63	92.38	162.91	170.09	105.78	108.73	84.33
177.92	88.28	91.73	163.40	169.97	106.33	108.14	85.73
177.97	88.61	91.40	163.44	170.07	106.65	107.74	86.59
177.52	89.11	90.91	163.71	168.39	106.64	107.14	85.14
178.85	90.27	89.74	164.82	168.39	106.13	108.13	84.77
178.45	91.46	88.55	165.65	169.17	106.78	107.77	84.99
177.17	92.74	87.27	166.40	169.31	109.10	105.70	85.94
176.29	93.66	86.36	167.48	168.82	112.46	105.68	87.98
175.60	94.37	85.65	168.39	168.28	112.42	106.02	86.36
175.10	94.89	85.12	168.95	167.56	116.83	104.87	85.67
173.34	96.32	83.70	169.33	166.21	119.19	103.00	87.06
172.73	96.79	83.22	170.00	166.07	117.50	100.09	84.75
173.67	95.34	84.67	169.76	166.93	115.65	100.09	83.82
169.53	89.90	90.11	167.21	168.16	112.89	97.48	80.14
164.17	87.59	92.42	166.03	167.78	112.73	97.24	76.81
153.26	82.41	97.60	159.40	167.62	110.12	104.33	68.26
149.13	70.48	109.54	157.75	164.12	106.30	105.20	60.53
142.42	68.15	111.86	157.11	162.06	108.49	104.89	55.76
138.15	67.38	112.63	154.57	157.97	107.23	101.56	53.29
136.98	66.95	113.06	157.04	160.61	107.35	100.54	51.25
136.44	61.46	118.55	159.56	163.11	105.61	100.67	48.60
137.86	58.34	121.68	166.52	168.16	101.08	98.11	49.39
133.54	65.21	114.81	170.34	173.67	108.75	101.27	48.85
134.71	65.74	114.27	176.26	175.10	109.41	100.55	48.76
147.63	73.29	106.72	170.87	170.79	108.37	102.28	55.27
162.16	77.27	102.74	158.32	145.12	106.42	100.07	60.09
170.19	81.45	98.56	135.54	130.96	104.26	105.91	61.83
155.43	93.24	86.77	135.52	151.33	112.84	114.89	63.64
157.34	94.39	85.63	132.70	151.38	113.98	113.15	64.98
158.12	93.60	86.41	130.46	151.43	111.74	114.69	64.99
158.81	91.72	88.29	131.93	142.30	111.58	112.44	65.57
159.08	90.37	89.65	136.70	137.88	99.27	114.61	66.81
151.41	87.07	92.95	138.94	136.71	116.80	114.19	61.21
147.15	84.72	95.30	139.93	130.13	126.09	112.72	57.95
145.82	82.36	97.65	140.36	129.23	131.99	110.75	56.45
148.04	82.38	97.63	140.84	129.46	142.06	111.14	57.73
148.42	82.14	97.88	149.55	130.00	140.00	109.07	58.54
153.72	71.89	108.12	148.26	163.49	89.85	108.08	58.24
155.98	77.55	102.47	150.13	150.07	83.44	114.62	62.99
155.83	77.59	102.42	150.84	146.45	79.22	114.90	63.72
154.96	75.84	104.17	152.65	142.44	63.35	115.44	64.36
155.58	74.99	105.02	151.13	142.86	70.55	107.83	64.38
157.28	76.30	103.71	149.54	145.77	75.74	106.83	65.43
150.04	77.60	102.42	151.57	142.30	110.08	105.68	60.65
151.72	78.38	101.64	163.43	143.04	111.65	102.71	61.95
153.35	80.05	99.96	162.95	143.01	111.41	102.54	63.24
153.01	79.62	100.40	163.06	141.90	111.55	103.34	63.18
148.59	75.79	104.23	162.75	141.08	109.33	104.93	60.70
150.31	77.57	102.44	162.79	140.23	108.98	107.03	61.61
151.06	78.63	101.38	162.87	139.90	109.23	105.97	62.74
151.25	79.16	100.86	162.62	139.44	108.39	107.86	63.75
152.19	80.15	99.86	163.21	139.11	107.86	108.33	64.46
149.98	81.37	98.65	164.97	138.09	107.71	111.19	63.77
149.51	80.15	99.87	165.69	138.48	104.05	108.19	63.48
149.27	79.70	100.32	165.24	138.12	105.10	109.11	63.72
146.08	78.02	102.00	165.30	137.45	103.62	107.73	62.23
146.88	77.73	102.29	164.64	137.54	104.11	110.11	62.93
150.16	78.32	101.70	163.62	138.04	105.28	110.93	65.06
150.62	78.80	101.21	163.80	141.16	105.52	111.59	65.53
151.25	79.25	100.77	163.81	140.83	105.19	112.73	65.99
152.57	80.16	99.85	163.81	140.86	105.80	113.87	67.11
152.39	79.65	100.36	155.17	140.88	105.51	108.85	67.33
152.24	78.92	101.10	154.90	140.89	102.86	111.23	67.16
152.03	78.61	101.40	154.82	140.81	103.79	113.03	67.27
157.21	80.07	99.95	156.46	142.80	97.32	111.72	70.30
154.99	79.05	100.96	153.97	141.94	100.53	112.26	69.01
153.01	77.32	102.69	153.32	141.86	101.30	113.43	67.77
142.55	66.68	113.34	149.47	141.42	104.60	113.06	59.94
143.24	66.98	113.03	149.68	141.83	100.67	112.66	60.19
142.68	66.08	113.94	149.86	142.26	99.24	112.60	59.33
142.62	66.16	113.86	150.42	142.73	98.04	111.18	59.11
142.64	65.94	114.07	150.75	143.33	96.72	110.97	58.58
143.30	66.08	113.94	151.06	144.33	95.55	110.60	58.53
146.93	69.56	110.46	152.72	145.83	91.40	107.76	60.64
151.05	70.63	109.38	152.94	148.54	89.98	110.20	62.08
147.38	66.53	113.49	143.17	149.06	87.93	101.40	59.18
147.00	65.55	114.46	54.61	161.17	89.11	106.55	58.18
139.41	59.01	121.00	56.39	162.46	95.35	108.85	51.75
162.37	86.66	93.35	55.19	154.56	99.28	129.76	65.96
158.38	82.55	97.46	48.21	155.88	108.42	130.44	62.91
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	60.54
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	59.39
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	58.04
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	56.76
149.69	81.91	98.10	46.44	-1.00	121.42	129.50	56.58
149.60	82.11	97.90	150.40	-1.00	120.08	131.05	55.89
147.80	80.38	99.63	149.70	-1.00	121.86	139.51	55.24
146.11	77.00	103.02	147.90	-1.00	118.75	138.79	53.76
143.91	76.70	103.31	148.70	-1.00	121.16	136.47	52.53
144.11	79.99	100.02	144.51	154.49	112.46	129.73	51.97
144.34	82.05	97.96	140.07	154.85	108.75	122.00	51.16
144.87	83.34	96.67	136.27	155.44	109.78	117.36	50.54
149.11	72.31	107.70	131.85	155.17	131.63	112.62	48.09
150.19	79.86	100.15	131.08	163.41	120.30	108.31	49.42
148.84	75.04	104.97	129.00	113.40	115.03	99.68	48.51
147.33	72.19	107.83	127.00	110.31	92.06	95.41	48.28
150.39	73.67	106.35	123.04	109.92	89.87	95.42	49.42
153.00	74.24	105.77	119.83	106.48	87.44	96.01	50.68
154.63	75.10	104.91	116.27	106.16	85.05	95.31	50.96
156.03	71.88	108.13	108.86	102.72	82.13	90.28	51.16
161.09	75.30	104.71	111.77	108.08	77.37	90.68	53.07
162.16	76.90	103.12	111.23	123.99	75.73	97.53	53.43
164.68	76.93	103.08	108.64	126.50	76.02	108.14	56.32
160.36	71.64	108.37	106.83	128.13	78.84	104.66	56.00
141.80	63.26	116.75	118.86	144.68	92.32	94.17	38.50
141.04	63.98	116.03	119.83	151.40	90.40	99.08	38.05
140.51	64.98	115.03	121.99	155.24	88.81	105.81	38.11
141.36	67.55	112.46	123.79	150.09	86.07	106.16	38.51
146.85	70.60	109.41	123.47	156.39	85.10	111.86	43.97
150.79	75.57	104.44	121.94	160.64	83.05	111.79	46.66
151.39	76.08	103.93	121.89	161.99	82.27	105.74	47.16
151.49	76.68	103.33	121.52	161.96	81.59	97.92	47.25
151.16	76.86	103.16	121.11	164.39	82.09	97.85	47.17
145.89	82.66	97.36	120.87	168.84	81.45	100.67	43.59
146.20	79.30	100.71	117.13	171.68	81.02	105.20	44.44
166.93	92.30	87.71	107.35	167.81	66.88	114.17	55.73
165.41	92.13	87.88	107.54	168.67	68.10	116.33	55.52
167.35	87.65	92.36	106.54	166.51	74.88	121.00	57.11
165.96	86.04	93.97	106.89	175.58	112.04	118.47	56.40
167.36	84.98	95.03	110.02	173.51	125.83	113.10	58.00
164.21	81.89	98.12	115.65	169.92	91.34	109.73	57.10
159.69	79.91	100.10	118.50	169.72	82.50	107.51	54.91
140.48	64.49	115.53	128.76	170.59	94.04	89.90	43.86
155.71	75.18	104.83	121.23	165.40	90.07	100.66	53.35
149.87	70.04	109.97	123.57	164.45	93.40	96.25	50.53
147.74	68.72	111.30	123.40	162.35	92.83	95.98	48.99
146.50	67.51	112.50	123.40	159.91	94.01	97.00	47.82
141.23	67.64	112.38	117.95	155.65	96.29	101.70	44.75
142.19	67.21	112.80	117.63	151.99	97.15	99.22	44.20
141.76	67.12	112.89	118.17	149.82	118.90	96.63	43.37
162.08	83.37	96.64	111.65	131.73	128.42	113.81	51.60
159.68	83.64	96.37	112.86	132.56	86.85	113.58	50.97
150.60	74.50	105.51	116.17	132.97	93.91	103.60	46.15
145.38	70.20	109.81	117.29	134.50	91.63	93.03	42.37
143.60	68.10	111.91	117.99	139.25	93.34	88.62	41.70
143.75	68.26	111.75	118.76	137.21	95.18	87.52	41.58
